2026-02-22T22:26:08.126Z,dwellir,117438483834,71065,8345765853663210,87438483834,120000000000,120000000000,294876967668,14741615853663210,20955431707326420,1161,""
2026-02-22T22:36:06.575Z,quicknode,166954610723,71065,11864629411029995,137064027865,376520000000,376520000000,650648055730,36497848940226225,46238304080452450,266,""
2026-02-22T22:36:06.996Z,alchemy,167064027865,71065,11872405140226225,137064027865,376520000000,376520000000,650648055730,36497848940226225,46238304080452450,417,""
2026-02-22T22:36:08.108Z,dwellir,167064027865,71065,11872405140226225,137064027865,376520000000,376520000000,650648055730,36497848940226225,46238304080452450,1112,""
2026-02-22T22:46:06.557Z,quicknode,115545046547,71065,8211208732862555,85190114103,125812000000,125812000000,296192228206,14994865238729695,21048900697459390,259,""
2026-02-22T22:46:06.914Z,alchemy,115190114103,71065,8185985458729695,85190114103,125812000000,125812000000,296192228206,14994865238729695,21048900697459390,355,""
2026-02-22T22:46:08.108Z,dwellir,115190114103,71065,8185985458729695,85190114103,125812000000,125812000000,296192228206,14994865238729695,21048900697459390,1194,""
2026-02-22T22:56:06.582Z,quicknode,127652579483,71065,9071630560959395,97450546992,120000000000,120000000000,314901093984,15453123121986480,22378446243972960,260,""
2026-02-22T22:56:07.294Z,alchemy,127450546992,71065,9057273121986480,97450546992,120000000000,120000000000,314901093984,15453123121986480,22378446243972960,709,""
2026-02-22T22:56:08.444Z,dwellir,127450546992,71065,9057273121986480,97043061903,120000000000,120000000000,314086123806,15424165194136695,22320530388273390,1150,""
2026-02-22T23:06:06.596Z,quicknode,138451686444,71065,9839069097142860,109160508061,120000000000,120000000000,338321016122,16285291505354965,24042783010709930,261,""
2026-02-22T23:06:07.440Z,alchemy,139160508061,71065,9889441505354965,109160508061,120000000000,120000000000,338321016122,16285291505354965,24042783010709930,840,""
2026-02-22T23:06:08.562Z,dwellir,139160508061,71065,9889441505354965,108952371402,120000000000,120000000000,337904742804,16270500273683130,24013200547366260,1121,""
2026-02-22T23:16:06.557Z,quicknode,,,,,,,,,,188,"Execution reverted with reason: ERC20: transfer amount exceeds balance.  Estimate Gas Arguments:   from:  0x2F1339db75E1Dc0cF133D61538EdE7964647ccf0   to:    0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174   data:  0xa9059cbb000000000000000000000000ae01fcdc75bc7fec8a62f5b3dc3cffe5acd2f52b00000000000000000000000000000000000000000000000000000000000f4240  Details: execution reverted: ERC20: transfer amount exceeds balance Version: viem@2.46.2"
2026-02-22T23:16:07.093Z,alchemy,,,,,,,,,,532,"Execution reverted with reason: ERC20: transfer amount exceeds balance.  Estimate Gas Arguments:   from:  0x2F1339db75E1Dc0cF133D61538EdE7964647ccf0   to:    0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174   data:  0xa9059cbb000000000000000000000000ae01fcdc75bc7fec8a62f5b3dc3cffe5acd2f52b00000000000000000000000000000000000000000000000000000000000f4240  Details: execution reverted: ERC20: transfer amount exceeds balance Version: viem@2.46.2"
2026-02-22T23:16:07.963Z,dwellir,,,,,,,,,,869,"Execution reverted with reason: ERC20: transfer amount exceeds balance.  Estimate Gas Arguments:   from:  0x2F1339db75E1Dc0cF133D61538EdE7964647ccf0   to:    0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174   data:  0xa9059cbb000000000000000000000000ae01fcdc75bc7fec8a62f5b3dc3cffe5acd2f52b00000000000000000000000000000000000000000000000000000000000f4240  Details: execution reverted: ERC20: transfer amount exceeds balance Version: viem@2.46.2"
2026-02-22T23:26:06.648Z,quicknode,142637402685,71065,10136527021809525,113616452672,196000000000,196000000000,423232905344,22002893209135680,30077046418271360,269,""
2026-02-22T23:26:07.376Z,alchemy,143103118738,71065,10169623133115970,113616452672,196000000000,196000000000,423232905344,22002893209135680,30077046418271360,725,""
2026-02-22T23:26:08.463Z,dwellir,143103118738,71065,10169623133115970,113531217808,196000000000,196000000000,423062435616,21996835993525520,30064931987051040,1086,""
2026-02-22T23:36:06.756Z,quicknode,130936289208,71065,9304987392566520,100783549830,120000000000,120000000000,321567099660,15689982968668950,22852165937337900,331,""
2026-02-22T23:36:07.125Z,alchemy,130673428051,71065,9286307164444315,100783549830,120000000000,120000000000,321567099660,15689982968668950,22852165937337900,363,""
2026-02-22T23:36:08.266Z,dwellir,130673428051,71065,9286307164444315,100783549830,120000000000,120000000000,321567099660,15689982968668950,22852165937337900,1141,""
2026-02-22T23:46:06.777Z,quicknode,123534178869,71065,8778956421325485,77576508890,202432000000,202432000000,357585017780,19898804684267850,25411779288535700,332,""
2026-02-22T23:46:07.533Z,alchemy,124181390055,71065,8824950484258575,77576508890,202432000000,202432000000,357585017780,19898804684267850,25411779288535700,753,""
2026-02-22T23:46:09.008Z,dwellir,122796278119,71065,8726517504526735,78228747194,186419524660,186419524660,342877019048,18807229439304510,24366555358646120,1474,""
2026-02-22T23:56:06.821Z,quicknode,143806319155,71065,10219596070750075,113921215263,140000000000,140000000000,367842430526,18044911162665095,26140722325330190,353,""
2026-02-22T23:56:07.158Z,alchemy,143921215263,71065,10227761162665095,113921215263,140000000000,140000000000,367842430526,18044911162665095,26140722325330190,332,""
2026-02-22T23:56:08.315Z,dwellir,143921215263,71065,10227761162665095,113921215263,140000000000,140000000000,367842430526,18044911162665095,26140722325330190,1157,""
2026-02-23T00:06:06.732Z,quicknode,153134761731,71065,10882521842413515,125494320682,120000000000,120000000000,370988641364,17446053899266330,26364307798532660,267,""
2026-02-23T00:06:07.052Z,alchemy,152387746345,71065,10829435194007425,125494320682,120000000000,120000000000,370988641364,17446053899266330,26364307798532660,315,""
2026-02-23T00:06:08.247Z,dwellir,152387746345,71065,10829435194007425,125494320682,120000000000,120000000000,370988641364,17446053899266330,26364307798532660,1195,""
2026-02-23T00:16:06.751Z,quicknode,126065373117,71065,8958835740559605,99022968851,136496000000,136496000000,334541937702,16737155521396315,23774222802792630,272,""
2026-02-23T00:16:07.074Z,alchemy,127096460494,71065,9032109965006110,99022968851,136496000000,136496000000,334541937702,16737155521396315,23774222802792630,320,""
2026-02-23T00:16:08.157Z,dwellir,127096460494,71065,9032109965006110,99022968851,136496000000,136496000000,334541937702,16737155521396315,23774222802792630,1083,""
2026-02-23T00:26:06.755Z,quicknode,110170285169,71065,7829251315534985,81352700729,120000000000,120000000000,282705401458,14309129677306385,20090459354612770,260,""
2026-02-23T00:26:07.453Z,alchemy,110863023429,71065,7878480759981885,81352700729,120000000000,120000000000,282705401458,14309129677306385,20090459354612770,695,""
2026-02-23T00:26:08.589Z,dwellir,110863023429,71065,7878480759981885,81636199941,120000000000,120000000000,283272399882,14329276548807165,20130753097614330,1135,""
2026-02-23T00:36:06.726Z,quicknode,150417239353,71065,10689401114620945,122513533419,124892000000,124892000000,369919066838,17581874232421235,26288298484842470,223,""
2026-02-23T00:36:07.080Z,alchemy,151015077183,71065,10731886460009895,122513533419,124892000000,124892000000,369919066838,17581874232421235,26288298484842470,349,""
2026-02-23T00:36:08.203Z,dwellir,151015077183,71065,10731886460009895,122513533419,124892000000,124892000000,369919066838,17581874232421235,26288298484842470,1123,""
2026-02-23T00:46:06.762Z,quicknode,321483418422,71065,22846219130159430,118243200365,746485439388,746485439388,982971840118,61451940784046945,69854893817985670,245,""
2026-02-23T00:46:07.291Z,alchemy,321483418422,71065,22846219130159430,118243200365,746485439388,746485439388,982971840118,61451940784046945,69854893817985670,525,""
2026-02-23T00:46:08.404Z,dwellir,321483418422,71065,22846219130159430,118243200365,746485439388,746485439388,982971840118,61451940784046945,69854893817985670,1113,""
2026-02-23T00:56:06.814Z,quicknode,131169337555,71065,9321548973346075,102338369919,120000000000,120000000000,324676739838,15800476258293735,23073152516587470,279,""
2026-02-23T00:56:07.645Z,alchemy,130717868259,71065,9289465307825835,102338369919,120000000000,120000000000,324676739838,15800476258293735,23073152516587470,826,""
2026-02-23T00:56:08.982Z,dwellir,130048294894,71065,9241882076642110,101668796554,120000000000,120000000000,323337593108,15752893027110010,22977986054220020,1337,""
2026-02-23T01:06:06.806Z,quicknode,58148121092,71065,4132296225402980,31910246625,79205118921,79205118921,143025612171,7896413452526490,10164115128932115,258,""
2026-02-23T01:06:07.182Z,alchemy,57910246625,71065,4115391676405625,31910246625,79205118921,79205118921,143025612171,7896413452526490,10164115128932115,371,""
2026-02-23T01:06:08.084Z,dwellir,57910246625,71065,4115391676405625,31910246625,79205118921,79205118921,143025612171,7896413452526490,10164115128932115,902,""
2026-02-23T01:16:06.900Z,quicknode,38935240811,71065,2766932888233715,12831262217,33926024422,33926024422,59588548856,3322806575000535,4234660224451640,339,""
2026-02-23T01:16:07.374Z,alchemy,38831362420,71065,2759550770377300,12831262217,33926024422,33926024422,59588548856,3322806575000535,4234660224451640,470,""
2026-02-23T01:16:08.548Z,dwellir,38861979085,71065,2761726543675525,12861878882,51000000000,51000000000,76723757764,4538344422749330,5452373845498660,1173,""
2026-02-23T01:26:06.866Z,quicknode,75916570342,71065,5395011071354230,14656946090,169615258239,169615258239,198929150419,13095304200640385,14136900074526235,289,""
2026-02-23T01:26:07.244Z,alchemy,74656946090,71065,5305495873885850,14656946090,169615258239,169615258239,198929150419,13095304200640385,14136900074526235,374,""
2026-02-23T01:26:08.420Z,dwellir,74656946090,71065,5305495873885850,14656946090,1500000000000,1500000000000,1529313892180,107639095873885850,108680691747771700,1174,""
2026-02-23T01:36:06.833Z,quicknode,40979600984,71065,2912215343927960,14790956276,78427656351,78427656351,108009568903,6624580706337755,7675700014091695,248,""
2026-02-23T01:36:07.570Z,alchemy,40933508393,71065,2908939773948545,14790956276,78427656351,78427656351,108009568903,6624580706337755,7675700014091695,732,""
2026-02-23T01:36:09.029Z,dwellir,40867062054,71065,2904217764867510,14724509937,78427656351,78427656351,107876676225,6619858697256720,7666255995929625,1459,""
2026-02-23T01:46:06.868Z,quicknode,58804114404,71065,4178914390120260,14297497509,178178326176,178178326176,206773321194,13678294410174525,14694346070651610,269,""
